mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp
49128500.0,49127354.81625571,49159615.10190658,49131500.0,0.0,0.0,2023-11-15 00:00:00.221777
49128500.0,49127354.81625571,49159735.94107346,49131500.0,8943.10824663192,0.8027415617602306,2023-11-15 00:00:01.221777
49133000.0,49134071.73546873,49165122.37758262,49137000.0,7825.811663240194,3.363009961447934,2023-11-15 00:00:02.221777
49135500.0,49132724.40550925,49160843.40584124,49137500.0,7795.601015836,3.7811534100172386,2023-11-15 00:00:03.221777
49135500.0,49132724.40550925,49160628.61756254,49138000.0,8277.320898659527,1.6186766165151836,2023-11-15 00:00:04.221778
49135500.0,49132724.40550925,49160490.17149886,49137500.0,6802.534307971597,-0.32278059495158423,2023-11-15 00:00:05.221778
49135500.0,49132683.751006685,49160501.039122865,49137500.0,6796.414292566478,0.5630606982278084,2023-11-15 00:00:06.221779
49136000.0,49133190.30679045,49160165.78722691,49138500.0,7480.925543174148,2.0255261113066663,2023-11-15 00:00:07.221780
49136000.0,49133190.30679045,49160165.78722691,49138500.0,7480.925543174148,-0.04378596882930552,2023-11-15 00:00:08.221780
49136000.0,49133074.73541558,49159517.55846248,49138500.0,6962.428033053875,1.3734358100958393,2023-11-15 00:00:09.221780
49136000.0,49134052.64273365,49159543.53057106,49138500.0,7135.490047462285,2.3486853373628263,2023-11-15 00:00:10.221781
49136000.0,49134052.64273365,49158916.07240436,49136000.0,5920.612827882171,0.8672819631150595,2023-11-15 00:00:11.221781
49136000.0,49133756.23662369,49158956.32373624,49136000.0,5890.501103170216,0.31954759181968234,2023-11-15 00:00:12.221781
49137000.0,49133773.35878586,49158836.40258562,49137500.0,5213.884496420622,-0.7469662780904717,2023-11-15 00:00:13.221782
49139500.0,49138481.98387178,49158695.907978624,49138000.0,3822.9492420703173,-0.2996724372293387,2023-11-15 00:00:14.221782
49139500.0,49138000.66966766,49158868.03838416,49138000.0,2823.3061122745275,-10.534023417769058,2023-11-15 00:00:15.221782
49129000.0,49122357.939529516,49157518.80288748,49130000.0,7389.577268630266,-4.793621303280284,2023-11-15 00:00:16.221782
49118000.0,49118396.50785521,49144907.395538,49126000.0,10738.105951100588,-4.592503308026256,2023-11-15 00:00:17.221782
49118000.0,49117990.47211424,49145999.94397676,49126000.0,10470.717366725206,-3.3002954117394157,2023-11-15 00:00:18.221783
49118000.0,49117990.47211424,49145557.37609442,49126000.0,9647.709769442677,-14.896868009745052,2023-11-15 00:00:19.221784
49125500.0,49116056.38495012,49142266.11045104,49127500.0,3090.3945111483335,-6.368399471950511,2023-11-15 00:00:20.221784
49124500.0,49124573.185433894,49152123.67104144,49127000.0,5996.772196307778,-5.502388638810614,2023-11-15 00:00:21.221784
49123500.0,49127319.41077394,49152055.47183139,49127000.0,7384.127272486687,-2.779096300046641,2023-11-15 00:00:22.221784
49127000.0,49131743.13438881,49153682.9339767,49131500.0,5959.162626110017,-0.4118500241681713,2023-11-15 00:00:23.221784
49127500.0,49117099.3850663,49150680.103707716,49128000.0,3833.726028226316,1.5722480188037125,2023-11-15 00:00:24.221784
49127500.0,49117099.3850663,49152793.04679546,49132000.0,5957.404785193503,-0.26103876268482207,2023-11-15 00:00:25.221785
49115500.0,49115987.22329694,49153646.241227314,49127000.0,17164.653145216405,-2.806762615354627,2023-11-15 00:00:26.221791
49115500.0,49115987.22329694,49149853.618093066,49126000.0,13594.80249261111,0.5238417174442689,2023-11-15 00:00:27.221792
49115500.0,49115986.54334106,49149840.0244158,49119000.0,12447.260821156204,-2.9673122137444055,2023-11-15 00:00:28.221793
49115500.0,49115985.44183231,49149825.87241167,49119000.0,12855.360097542405,-1.1062626113679301,2023-11-15 00:00:29.221793
49115500.0,49115985.44183231,49158880.1725424,49119000.0,12329.497770160437,-0.40914049496760196,2023-11-15 00:00:30.221796
49115500.0,49115985.44183231,49141635.777505,49119000.0,11803.21211860329,0.632153834892861,2023-11-15 00:00:31.221797
49115500.0,49115987.799304426,49155851.806827314,49119000.0,12153.981530934572,1.1699026229520286,2023-11-15 00:00:32.221797
49118500.0,49120997.02761858,49150828.4370872,49122500.0,12242.788994662464,2.9557778681549807,2023-11-15 00:00:33.221797
49118500.0,49120997.02761858,49150828.4370872,49122500.0,12242.788994662464,1.3281166076586872,2023-11-15 00:00:34.221797
49118500.0,49120997.02761858,49150828.4370872,49122500.0,12242.788994662464,-1.2030842569616063,2023-11-15 00:00:35.221797
49118500.0,49120996.69792666,49151095.98127571,49122500.0,12209.01248050481,-2.0127712603326633,2023-11-15 00:00:36.221797
49118500.0,49120996.56982181,49149566.9800644,49122500.0,10626.677264168859,-0.9349358439125917,2023-11-15 00:00:37.221798
49118500.0,49120996.56982181,49149502.85758375,49122000.0,9311.964645504951,0.6125199402887023,2023-11-15 00:00:38.221798
49118500.0,49120996.56982181,49130408.56498126,49122000.0,8504.90105317533,1.1429442557610383,2023-11-15 00:00:39.221798
49118500.0,49120996.56982181,49149744.370615184,49122500.0,11714.84477763623,-1.4785717198754853,2023-11-15 00:00:40.221799
49118500.0,49120996.56982181,49149744.370615184,49122500.0,11714.84477763623,-0.6643650992646706,2023-11-15 00:00:41.221799
